Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
D,20.6362572,-107.1294404,-16.59051322,-9.449321809,-16.76623936,3.535601058,
185,-13.98389344,74.9452591,-18.28717614,-3.888975465,-5.037134658,1.289930783,
715,5.157986271,-66.62313838,-13.60355783,-9.020869518,-15.79295199,3.152451566,
714,6.33684395,-26.53173251,-12.36890917,-7.114486787,-13.00407316,2.917453193,
915,-1.058777049,31.00987623,-14.06600563,-5.002488776,-8.646477993,2.182225158,
713,-1.57896323,25.76018521,-16.21636211,-5.267119741,-9.023068121,2.043400815,
918,34.46393962,-120.4411621,-10.11111839,-9.422114055,-20.83501992,4.268867439,
716,20.72954118,-114.2898729,-10.63540592,-10.11052232,-19.79990456,4.005391899,
917,-48.47237398,87.23531339,-20.95187563,-5.754315021,-2.678923293,0.544038883,
909,17.30283541,80.09307322,-14.79684308,-1.458912803,-6.013570962,1.912698919,
A,8.541550656,144.1471558,-22.87311178,0.888575242,-1.225305136,0.57398632,
B,-4.432883783,91.67427828,-19.75376307,-2.441513532,-4.30271017,1.136733486,
C,-12.72292617,-24.1792069,-15.31879043,-8.33987481,-12.0340643,2.421499895,
D,7.488721857,-79.73121645,-10.85352327,-9.469205628,-16.78143299,3.524044349,
A,-64.42223358,-186.0894318,-5.353641847,0.887166831,-1.198591283,0.569818994,
B,-37.40186312,-144.2322692,-7.589908128,-2.444113863,-4.309415771,1.09940306,
C,4.213687991,-46.49489842,-13.34661763,-8.303411433,-12.04278976,2.39335378,
D,3.94203948,8.01401139,-13.75432794,-9.472356048,-16.79735049,3.481046716,
918,-7.207070353,51.11798475,-14.95818366,-9.419681617,-20.80904833,4.315825744,
909,-52.53007423,-127.055817,-3.020310059,-1.46746978,-6.029080562,1.936535308,
915,-21.77737819,-90.35979837,-7.059013577,-5.019584068,-8.649627911,2.180120139,
714,-10.94919306,-38.40541078,-9.594680012,-7.12487965,-12.99029881,2.970254391,
715,1.82217823,-4.270216508,-14.69043543,-9.014151945,-15.79415216,3.154566306,
713,-19.92968755,-86.22979741,-9.237609994,-5.275424201,-9.015486949,2.061071409,
185,-24.16999242,-132.5873414,-8.076020127,-3.881578083,-5.050070134,1.230909284,
917,1.807287168,-153.7148589,-8.783281151,-5.740729083,-2.673581264,0.605045537,
C,1.386238667,12.70463658,-14.58684733,-8.319404477,-12.01477951,2.422015627,
B,-6.54974168,-54.20827866,-4.659926394,-2.426011097,-4.291295972,1.216559852,
A,-15.22015857,-84.77632905,-1.86007957,0.887614244,-1.195223812,0.542899934,
D,-9.098591833,45.86867903,-17.93702705,-9.454171661,-16.77424324,3.555800165,
915,-7.02608205,-18.54858204,-8.573254569,-4.982418793,-8.671103104,2.151590141,
714,-9.630351971,14.92739106,-13.48147952,-7.117406379,-12.99046214,2.9097928,
918,-23.52048858,70.30663305,-22.79241426,-9.465856881,-20.8590259,4.216658966,
909,-18.85227966,-46.48828506,-3.89507055,-1.467683565,-6.014410035,1.911360138,
NC_1_2,-28.82675306,-76.46219545,-0.158712716,1.965298226,-3.034984598,1.418512903,3
NC_1_1,-22.51208711,-85.40652318,-0.84111927,1.837436043,-1.582244359,0.81899817,2
NC_3_1,17.24485019,-24.38032017,-9.467312501,-7.559707699,-6.340645058,1.248347673,2
NC_1_3,8.306508025,-54.021681,-6.14440334,-4.279899515,-3.347112128,0.689662029,1
NC_3_2,-14.99407852,20.44228464,-13.76597762,-6.857820384,-14.02145914,3.216463786,3
NC_1_4,-20.42683505,-43.40152887,-4.507700547,-1.499723692,-6.513113851,1.989389545,4
NC_3_3,-23.96112952,57.62374528,-20.30216909,-8.479400547,-19.29265547,4.047122488,4
25m,-21.91000989,83.79087052,-25.3037106,-10.65569759,-22.43845414,4.389868258,
E,-19.1751097,79.62601885,-23.70942726,-10.68674771,-21.68730452,4.375305652,
