Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
B,0.7355165669928623,29.921819691232024,-5.881055448,-4.87396043,1.1495447421338354,-0.223154974,
C,3.701125569573339,58.07583238528906,-4.013211108,-9.811636456,3.176219512689361,-0.580617691,
D,4.020766292570732,86.97328190662955,-2.550487632,-15.00731314,4.767007388447248,-1.071560239,
700,-4.360467547,9.192621281352098,-7.498651795,-1.382086188,-0.867433595,-0.047256915,
701,-2.052290228,29.004241938888832,-5.938231884,-4.852481971,0.597121677,-0.249803268,
702,6.118443665,58.86270458261558,-3.584981241,-9.839888886,3.6523185799308298,-0.486809272,
703,1.5393841267523487,79.21263735294309,-2.61411271,-13.74573773,3.904742215952325,-0.913152236,
704,9.282186572921887,120.28047965691503,1.2687892756009898,-20.80558631,7.471061290414492,-1.169511253,
705,18.486566584909493,135.16198571698828,3.3074615313150466,-23.05119851,9.915665787445926,-1.052156106,
774,18.60506081638786,126.64176846572765,2.097760996727061,-21.48525743,9.490097876594268,-1.049191558,
907,-0.42578963,137.63366698772052,3.7240438244260425,-24.48484367,6.6270562893122085,-1.314284403,
A,-7.477657332,-15.73488139,-8.730466817,-0.955741492,-0.28833531,-0.113568887,
B,-7.558552774,-0.65887734,-6.921830104,-4.876234609,1.1484506745561056,-0.227255285,
C,-6.888860645,18.72996141049911,-5.28619813,-9.819098195,3.182636240945035,-0.565302373,
D,-8.052651366,38.480892183445576,-4.062154388,-15.01588857,4.770795245639923,-1.020443093,
700,-9.984292291,-15.1155176,-8.219958329,-1.373153311,-0.86616107,0.013351486380782873,
701,-9.412342044,-1.402348981,-7.199406699,-4.85475558,0.5953223127255055,-0.263327038,
702,-5.36585429,19.347947969861515,-4.897088619,-9.844357981,3.6407782661636934,-0.49213306,
703,-9.40732775,33.09265935648291,-4.446990979,-13.75710573,3.9056765276950522,-0.90150621,
704,-6.165267969,61.49996148118964,-1.136318041,-20.81451729,7.485854718579776,-1.159694956,
705,-0.710593154,72.07070221358005,0.9143203042878006,-23.06160119,9.928229486151563,-1.054919704,
774,-0.202430419,66.26973025161972,0.052990664,-21.5012634,9.495190381319388,-1.058637266,
907,-13.75582504,72.70169831769084,-0.3256241,-24.43241348,6.602872332742376,-1.350404441,
A,-6.483529581,26.968244522176857,-10.71820832,-0.951846476,-0.304918682,0.009903222,
B,-5.245134376,0.9983928097167073,-10.30058282,-4.867057075,1.1506607079656597,-0.22314059,
